"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"IPO13",1214.85363227996,-0.0186318272552952,0.0676040335063715,0.764568411829734,0.905657486068965
"IPO7",11586.9027200975,-0.0547856814817604,0.0360695793186556,0.119544283224617,0.342682670993475
"IPO7P2",20.7300541268104,-0.0299726690497887,0.163610195242612,0.532367182352931,NA
"IPO8",5520.31818569036,-0.11637980340571,0.0404700733575865,0.00297055650170285,0.0225119334605506
"IPO8P1",14.5372611320155,0.0476812272950094,0.171297142879882,0.274532021119914,NA
"IPO9",8853.79521977016,-0.0651865326581273,0.0364451800631157,0.0665028972352146,0.23536831105499
"IPO9-AS1",6.64309526536816,0.025722216640166,0.167933692150949,0.405217026170439,NA
"IPP",540.69817976744,-0.08181216365908,0.0953965143042123,0.29768394905041,0.585089593988267
"IPPK",235.438100218901,0.0815482851230973,0.126026100871436,0.357133501170799,0.643197151092725
"IQCC",224.185400238142,0.0555490704285701,0.119939389206125,0.518960745180539,0.762981959921872
"IQCD",31.0653591841004,-0.0322448233264268,0.15859946471298,0.59677638779109,0.813876072317027
"IQCG",162.971280576672,-0.14592919693569,0.15940258996101,0.135488893995798,0.369621106210646
"IQCH-AS1",57.715996591588,-0.0645876083345336,0.159302105291692,0.390124582108456,0.67149851949551
"IQCJ-SCHIP1",96.4511517086948,0.209204467074499,0.236248105266521,0.0589440063190667,0.217838301626051
"IQGAP1",9071.38941721401,-0.063135991258936,0.0418802873456896,0.118970582606098,0.341667844274185
"IQGAP3",1804.32057901317,0.0776150852219172,0.0580543149450116,0.152897157982184,0.396451779677776
"IQSEC1",1870.27041416571,0.0432623764387563,0.0584608552665279,0.428690134423053,0.70017971273275
"IQSEC3",242.633263892633,-0.967704327169619,0.162008716026186,1.35140567273401e-10,5.07789504347161e-09
"IQUB",10.1013921449052,0.0105913645199826,0.164762092516455,0.761677006924307,NA
"IRAK1",253.414264255493,-2.58739115427368,0.590218865829598,4.65939983388437e-07,1.08290878897864e-05
"IRAK1BP1",247.235616885077,-0.132321322730331,0.130796428874659,0.15688533521434,0.403013686267614
"IRAK2",31.9633625838023,0.0155978439644065,0.158560355778013,0.771916949627941,0.909765287954942
"IRAK3",25.3285031140613,0.00250360881713523,0.158053851663552,0.964357568008288,0.987351619196326
"IRAK4",218.162757960056,0.0256853919402358,0.114772166646235,0.761638070074336,0.904246918299006
"IREB2",6403.52998417974,-0.124075046320557,0.0425169244003578,0.0023256665089793,0.0184276176582165
"IRF1",209.108356830241,0.036987149356752,0.12279720877267,0.66601465813356,0.855886872301546
"IRF2",303.738579655425,-0.0305834839445882,0.105151919514257,0.708862480326293,0.879655177550063
"IRF2BP1",949.401663195203,0.0929800439220949,0.0874760714051598,0.217377986251788,0.488662021646284
"IRF2BP2",3213.70645027749,0.183675261815229,0.0489619403123869,8.78691044659622e-05,0.00112139694977626
"IRF2BPL",4475.83304786777,-0.382825577651466,0.0539133348887027,2.14636840455672e-13,1.14586321162078e-11
"IRF6",67.0902154008311,0.0216654233219914,0.150669869900888,0.751218113172191,0.897897240966103
"IRF9",36.1717515219783,0.0118413454770068,0.156300321213798,0.839177372535826,0.938667024730458
"IRGM",5.36291472382723,-0.0029791309655109,0.165543374807344,0.913495684471333,NA
"IRGQ",754.260584169373,0.135754668361627,0.0859013012235734,0.068030786533838,0.238602238338304
"IRS1",1561.55553723423,-0.0455900347606009,0.0655673809498107,0.449940857311847,0.714925621980064
"IRS2",2461.84993625739,-0.079769465063495,0.0664298400387497,0.191129305254737,0.454079702249449
"IRX1",22.355626754128,-0.12074020332531,0.219539814459542,0.0571964650644689,0.213280317861422
"IRX2",1461.63747351981,-0.0783311231175343,0.0673445054890351,0.203979392151456,0.471333568665374
"IRX4",32.1360793763385,0.0285240999421805,0.158589638730816,0.631804826561661,0.83584664373735
"IRX6",31.6007095221146,0.0554878503412574,0.167757583670719,0.348029037490052,0.636234131258302
"ISCA1",1871.84132003183,-0.0447191914667251,0.0597228508187028,0.423253300473311,0.69599932789024
"ISCA1P1",16.2124043156176,0.0455678549109077,0.17004893099469,0.324845585059944,NA
"ISCA2",361.257562616715,0.00983836390606146,0.100643354336163,0.903604135437508,0.963844411133341
"ISCA2P1",8.16295870404464,-0.0351941898357637,0.169626769150778,0.313062966117853,NA
"ISG15",91.6692435491476,-0.0161910268358565,0.141203297791984,0.830321790437599,0.935350444585117
"ISL2",16.601498657126,0.00210875884272206,0.161699819936876,0.964184679357109,NA
"ISLR",69.9553113752999,-0.295016457765628,0.33094145600411,0.0277266549754157,0.128736160175763
"ISM1",24.2627514385908,-0.141573875470316,0.24684115853996,0.0317117529426022,0.141197169171355
"ISOC1",872.166462636344,0.0536418627377591,0.0824977795286229,0.457749306141603,0.719902073418557
"ISOC2",511.245126998418,-0.250940184421503,0.113440229886683,0.00707213716275155,0.0446260545132316
"ISPD",45.9918023143279,0.043433783600409,0.15726215681077,0.527226764412107,0.769280548984698
"ISPD-AS1",9.90157953709438,0.00535325192650444,0.16341207633407,0.889991578693227,NA
"ISY1",227.872369647466,-0.121448394465399,0.133510773602189,0.189273127291206,0.451375808206185
"ITCH",1950.95609583463,-0.0343901425609561,0.054747081963835,0.491245731764508,0.744449857097587
"ITFG1",991.918806478188,-0.30621832366307,0.0793583538628069,2.44645761233881e-05,0.000370022424845185
"ITFG2",1327.93710525449,0.104091163188288,0.0652241910281438,0.0831606765557972,0.270284730553863
"ITGA1",270.190042299398,-0.089908223701543,0.120546545555853,0.312213474314988,0.602086194444847
"ITGA2",433.262465788271,-0.0777918139310468,0.103454342680992,0.345863636841532,0.634642412744442
"ITGA4",264.228296831493,0.0201618104775369,0.108100809503012,0.809145108169665,0.92877284156484
"ITGA5",1502.09874067637,0.000319493128493354,0.0637853800007683,0.995085214567839,0.99841282537515
"ITGA9",984.724866571292,-0.145668086780812,0.0810937671825636,0.0413978007922847,0.170624222404277
"ITGAE",207.773009688348,0.0702695297700315,0.123159834265479,0.420662665331453,0.69390940738559
"ITGAV",2206.08941320597,-0.0383945446326167,0.0582344927771503,0.481331365615482,0.737836168698985
"ITGB1BP1",853.393059780173,0.256228870603767,0.089528527028878,0.00111274046044101,0.0100416678873606
"ITGB1BP2",76.7013104435331,0.0102170172689783,0.145892230121025,0.891306170378398,0.959230601674446
"ITGB1P1",670.256088443094,-0.0323196893426404,0.0885318314310622,0.665482815442101,0.855698415550818
"ITGB2-AS1",11.6506249686711,-0.0236839725282617,0.167359679210086,0.415783909297498,NA
"ITGB4",24.9171561350805,-0.000875534127083383,0.157774450794007,0.985064135164057,0.99419107474115
"ITGB5",3451.68316171777,0.0348007638428561,0.0480732565684627,0.454948328773632,0.718024918059828
"ITGB6",8.35657621586171,0.0270917438225209,0.167275491652158,0.444963185202233,NA
"ITGB8",279.857508457112,-0.00393223591695359,0.115461102225173,0.960985373042613,0.986688583363773
"ITIH6",8.61402941266593,-0.0369759395109971,0.169684700678481,0.307579678010045,NA
"ITK",29.007287942148,0.0190973354085109,0.157642887142037,0.737318593670335,0.892609980673855
"ITLN2",15.455652288162,0.0555650410374786,0.174010543040892,0.235555592986757,NA
"ITM2A",501.800613134052,-0.103105195822825,0.0960325527472914,0.195400117676433,0.45961181556518
"ITM2B",6238.82657656192,0.502481152802494,0.0408106946517091,9.91756992489567e-36,1.94456498309227e-33
"ITPA",1028.98837715135,0.01680816486221,0.0721468283218829,0.797834133249159,0.922827350370051
"ITPK1-AS1",9.71437714563122,0.0061165311428799,0.164494955248196,0.854506687199075,NA
"ITPKA",47.541104539331,0.254727419154769,0.362962865982154,0.0292343366637466,0.133247289341438
"ITPKB",2272.21550979529,0.0196589845352282,0.061855470541553,0.74056328569486,0.894014829613049
"ITPKC",341.15138937059,0.0317072469478394,0.10511177702196,0.702418810180743,0.876343529202008
"ITPR1-AS1",8.00862886162642,0.0175570003918291,0.165951019547435,0.594298959516415,NA
"ITPR2",3331.78193542395,-0.414154262929915,0.0494587221543769,8.36098492534458e-18,6.44034724535114e-16
"ITPR3",1879.0758856111,0.0366190238147602,0.0590547633947959,0.50916632565977,0.757463050891842
"ITPRIPL1",215.408419092893,0.0227047355831384,0.11840193141089,0.787087720063364,0.916823717127168
"ITPRIPL2",981.773297363836,0.125570666586589,0.0761277938770008,0.0649262948994057,0.231755727041418
"ITSN1",7730.91890245472,-0.174781933793909,0.0395350715872311,5.3172063470098e-06,9.5727467856684e-05
"IVD",1495.83780484353,-0.0319647120440904,0.068716593206416,0.605806967671096,0.819496028520459
"IWS1",4795.93049661982,0.0299626571120788,0.0449144645741926,0.488842183630103,0.742919550333365
"IZUMO1",8.22107014010809,-0.0622467057207385,0.182449419026184,0.0456241872071606,NA
"IZUMO4",20.7421204295454,0.0594550330150575,0.174485293366562,0.234971543494706,NA
"JADE3",10.4157077638496,-0.0138763937888083,0.164997125745687,0.689938082497417,NA
"JAG1",1444.15090264557,-0.056972596909807,0.0666689220414865,0.349720753238093,0.637796802649986
"JAG2",483.196637636864,0.107277643100649,0.113885534035626,0.223505140559273,0.496453024879753
"JAK1",2064.0926497796,-0.00692752564149584,0.0588060774288865,0.898924777775502,0.961844211397884
"JAK2",222.328720034787,0.0532187447558806,0.121916059148334,0.539469834103933,0.776720421963365
"JAKMIP3",127.098325290002,-0.08986671853741,0.152615462425163,0.298744198690447,0.586508492518766
"JAM3",1631.63169705725,0.0871666107554522,0.0621648949513922,0.130899730550652,0.361583681930899
"JARID2",6881.13072633091,-0.423534219976389,0.0464631319532205,1.38998022237513e-20,1.32650855912331e-18
"JARID2-AS1",11.3350579058186,0.00969224612412432,0.164241609439506,0.79227555558224,NA
"JAZF1",555.464148715606,-0.441330524611304,0.103430205479928,2.30863730042064e-06,4.53485330559858e-05
"JDP2",980.020274995907,0.217232947012257,0.0800398217838068,0.00233086781425378,0.0184417303807137
"JHDM1D-AS1",125.533415461372,0.0414213970924604,0.133907003721045,0.622716135955125,0.83052902743587
"JMJD1C-AS1",6.32663317840535,-0.000690782150377017,0.165034043068107,0.97981337132225,NA
"JMJD4",185.40728892266,-0.116237528123785,0.141347758901933,0.215743995399324,0.486325929428576
"JMJD8",843.672704612651,-0.178686309437692,0.0871427238819898,0.0185631297176453,0.0950996631235566
"JMY",739.708334039012,-0.0585968608178251,0.0901856053583023,0.446100845526809,0.712774829562013
"JOSD1",1179.43475479418,0.142846359422757,0.074295340485599,0.0320266753271724,0.141954651347401
"JOSD2",76.8003823168692,-0.0101951558731398,0.146337806867269,0.886520575225623,0.95743587843739
"JPH1",557.129157743686,0.223668786845338,0.115878727277279,0.0167097149165357,0.0876641680754491
"JPH2",77.889459899731,0.983495545230369,0.310742645277513,8.34963079183839e-05,0.00107321118544917
"JPH3",1635.16528975379,-0.240018553909843,0.0660097940143436,9.16275432252834e-05,0.00116248403075465
"JPX",1183.34254943032,-0.0177234770171574,0.0661577627568977,0.770496399612219,0.909383076876237
"JRK",568.069863247796,-0.0926313052455274,0.0947883458597916,0.241398173466249,0.519872152173418
"JRKL",328.727434857055,-0.0512767799044079,0.10570195002122,0.537585802888714,0.775879833308988
"JUN",1806.67124753354,0.600721754800927,0.156930134562464,1.06775194023714e-05,0.000178798709992504
"JUNB",94.6470506523791,0.101628394949156,0.161486744921463,0.250892031778088,0.530957980827102
"JUND",4895.29180032799,0.465673354417104,0.0467462507699807,2.8911871248558e-24,3.31686829302605e-22
"KAL1",1595.66431318004,-0.6003284923564,0.0675268960175405,6.67648312663162e-20,6.15377726817054e-18
"KALP",106.341664078526,-0.411203537524851,0.268824442115723,0.00860734589717903,0.0519427074175594
"KANK2",2332.02763810612,0.114538607785755,0.0551702574687533,0.0277455988648622,0.128736160175763
"KANK3",35.0086297357273,0.140670626216942,0.230903292506591,0.069908477451459,0.243034500592048
"KANSL1",627.331371906971,-0.183961578331509,0.101859054193924,0.0293416468429582,0.133567040757476
"KANSL2",1008.06051691047,0.0933641015510925,0.0782491274267643,0.177576515165171,0.434631216418794
"KAT2A",16.8506346566844,0.0640686777569834,0.18080771108798,0.115170130569127,NA
"KAT2B",80.5140880784857,0.343277580096315,0.310168026821777,0.0196304796083981,0.0991081891839722
"KAT5",656.604744255864,0.0669607956694781,0.0824542646823386,0.35257824210638,0.638797652594673
"KAT6A",3135.21442161919,-0.0968458471184608,0.0524396081376167,0.0504664413272593,0.194576368706887
"KAT6B",1263.90031786804,-0.262509096076539,0.0699267736156829,4.99181827970855e-05,0.000691925042781195
"KAT7",3472.81277851929,-0.144667939483044,0.0528950930778166,0.00374414230472007,0.0269178870760675
"KATNA1",541.643523942537,0.0727879023747561,0.0939886789929122,0.351134892757742,0.638663970905632
"KATNAL1",682.685675704835,-0.148069372802749,0.0967445785893211,0.0651556074187247,0.232422442375403
"KATNB1",521.551204049949,-0.0210725606297513,0.108303382811284,0.798041402988524,0.922903859499007
"KATNBL1",1064.03278371073,-0.158489073501353,0.077049213926919,0.0205916668135765,0.102879487113301
"KATNBL1P6",19.3359985257544,-0.0066350932794455,0.159441433332829,0.894527089080628,NA
"KB-1208A12.3",50.5212750564996,0.0414970741906666,0.155847951047969,0.548281778845333,0.782824136511064
"KB-1440D3.13",19.5044401712556,0.0246903592391357,0.163758772847179,0.573532212228366,NA
"KB-1460A1.5",15.8479763212213,0.0159821607105222,0.162802987310783,0.719979953352207,NA
"KB-1507C5.2",70.9468314061498,-0.0230994340079969,0.148771994401032,0.74095961984096,0.894092932792314
"KB-1507C5.4",7.24748780244828,-0.0150793132346116,0.165733288557906,0.639488672094351,NA
"KB-1592A4.13",13.2554238344184,-0.0503537689202133,0.174285071933189,0.172706647922111,NA
"KB-1732A1.1",7.59997780329917,0.0173969083512396,0.166309327462894,0.577474491907425,NA
"KB-1836B5.1",16.8258051578062,0.0291442345092107,0.164085054001344,0.540237579011548,NA
"KB-226F1.1",8.3840579587164,-0.0242914284897719,0.166753300602997,0.487457643421287,NA
"KB-226F1.2",6.45437174361281,0.00368803094355285,0.16507241807632,0.907374904457446,NA
"KB-431C1.4",76.2650814423502,0.0192869727241118,0.143834302441395,0.800257561663741,0.923980465201476
"KB-431C1.5",8.50000902972048,0.00160777059759149,0.164016967102672,0.966279989281681,NA
"KBTBD11",119.880362153546,-0.00057651982428547,0.142035037200146,0.990367722328036,0.996857372003458
"KBTBD2",2449.04701531644,0.080828064557774,0.0537072359781799,0.112099104423105,0.329456783797319
"KBTBD4",67.4931877341854,-0.0206459287920042,0.148316688069584,0.767230801925396,0.907017865376394
"KBTBD6",605.055605783181,0.0231006238747544,0.0862587377105499,0.756574103320476,0.901457930445561
"KBTBD7",536.505895414429,-0.340512419018856,0.10643030242088,0.000222546049520256,0.00248503676210441
"KBTBD8",359.43990698114,0.0794362874732404,0.106198771137766,0.341299595638071,0.631683826512487
"KCNA1",15.2550796456019,-0.010751915926605,0.161991053793497,0.808845321935881,NA
"KCNA2",7.77956283407922,-0.022598349861327,0.166431521638764,0.515135548717391,NA
"KCNA3",10.7028867315141,-0.0257671991877977,0.166078798641349,0.502233018947702,NA
"KCNA5",207.113064624132,-0.724271035602358,0.175967457065909,2.32325814628451e-06,4.55527560900584e-05
"KCNA6",811.350708441112,0.0154657731518687,0.0782994370615478,0.824606189579999,0.9332815727342
"KCNAB3",67.0478341239378,-0.0623512331819085,0.154037879399189,0.424954643555517,0.696778299544274
"KCNB1",99.7876670199009,0.081292319914021,0.14962429023891,0.346606685510212,0.634925513256688
"KCNB2",18.5153322038856,0.051724191916136,0.171436064550006,0.295802045905224,NA
"KCNC1",97.7327632789691,-0.156473581123323,0.186370864467253,0.116473498147464,0.337224646793289
"KCNC3",49.2941871862501,-0.0395426908866303,0.156485778009649,0.549370918700833,0.783238496466127
"KCNC4",586.930926888836,0.234605918907662,0.105983287899418,0.00780184133654349,0.0481046637926158
"KCND1",11.851446528729,0.006521826648165,0.162947103447431,0.874384096230131,NA
"KCND2",257.622144477146,-0.688683237779363,0.149567284107062,2.74060312835831e-07,6.59702324469107e-06
"KCND3",217.612068325475,-0.540816626617419,0.182749372534222,0.000214724090374183,0.0024221596135933
"KCNE1",18.2396863581084,2.68230557205899,0.679990358065994,4.23622908597884e-06,NA
"KCNE3",117.140746319066,-0.0815741250538327,0.150746750728075,0.338012786498039,0.628192606718981
"KCNF1",100.972398977287,0.168961436634484,0.190713980721967,0.0994585744843548,0.305515252405342
"KCNG1",2016.14945197479,0.397781867353573,0.0657289327399053,1.93502669261845e-10,7.04977292337748e-09
"KCNG2",19.4791161010854,-0.00507882616819011,0.159997828359912,0.914014837131867,NA
"KCNG3",641.083110949395,-0.0717103801244917,0.0863607366856256,0.33155479958893,0.62197365017768
"KCNH3",25.1331798612459,0.046923014297884,0.167202070988491,0.390171524773634,0.67149851949551
"KCNH4",7.51315260285953,0.0572765507019814,0.179750691747746,0.0670730253367885,NA
"KCNH8",75.1482472824518,-0.00204379368587711,0.143773898994213,0.975510705895725,0.991266773720522
"KCNIP1",46.2215784240215,-0.0158797570320131,0.151713152007153,0.810974623171348,0.929784216062069
"KCNIP3",13.4357938694622,0.0343009341120722,0.166674615287519,0.433517556984089,NA
"KCNJ10",6.55709459998449,-0.00350088923365896,0.164813065394568,0.91136811735211,NA
"KCNJ11",26.4148122964962,-0.0189887483703175,0.159039420504839,0.727325684089431,0.887380067657882
"KCNJ12",5.23161865851664,0.0316049083050115,0.170578503310627,0.197725903366057,NA
"KCNJ13",5.94161406498971,0.0225307291287675,0.167386569795677,0.456228770229306,NA
"KCNJ14",37.4011535085503,-0.0139390894454578,0.1552027991664,0.815959398839921,0.931412332974353
"KCNJ2",16.499917872388,0.108204176747613,0.216668787607816,0.0153476826839875,NA
"KCNJ3",12.3496456985909,-0.0387211671997173,0.16899350090293,0.350422098717359,NA
"KCNJ4",45.936632955734,0.0479864848646698,0.162483381903603,0.455102828172041,0.718024918059828
"KCNJ5",17.331521404394,0.0565703513052679,0.174092118907478,0.244099214116985,NA
"KCNJ6",44.5775668129939,-0.119599694007762,0.209923831076131,0.0833210886927564,0.270642957970688
"KCNJ8",146.213603126308,-0.0621130508915867,0.134930222310875,0.470602216082276,0.730107077863799
"KCNJ9",11.5715180726251,-0.0262659482161019,0.165580738940867,0.508474875853007,NA
"KCNK12",698.66521760311,-0.398629199166162,0.0978164687042985,6.27217424742732e-06,0.000110883814892223
"KCNK17",30.6735516060189,0.0224611774412386,0.157048429657486,0.709366635529821,0.879655177550063
"KCNK2",26.9882764168663,-0.0282822191408543,0.160238186859578,0.607256846764341,0.820736663179177
"KCNK3",18.8473913046595,0.0389468607789922,0.166714034370255,0.42426425320629,NA
"KCNK5",1252.0054931029,-0.249671303123603,0.0750866323364399,0.000263681548695596,0.00285496166780452
"KCNK6",39.3479167664769,0.145597762878403,0.236391342716948,0.0598802652939556,0.219866796367047
"KCNK7",6.59824215831928,0.0127257189664887,0.165487909387754,0.694304858750384,NA
"KCNMB1",10.7674147088899,0.0597924191039059,0.178996577121241,0.127405268602225,NA
"KCNMB2",21.726472868123,-0.0111002983967923,0.16059432991438,0.813400729906296,NA
"KCNMB4",1849.06069867076,-0.24755233394763,0.0588817396106347,8.27083517676335e-06,0.000141575692930502
"KCNN4",37.024201253552,0.0371135033754392,0.164593509766547,0.455224069433887,0.718024918059828
"KCNQ1-AS1",9.18187517225105,-0.00619267337386213,0.164494687592477,0.854207006680422,NA
"KCNQ1OT1",1138.87164931027,-0.0636364329801851,0.0839983945977101,0.367956907841756,0.65181560280558
"KCNS1",53.4039839511559,-0.02859958769281,0.149462142321615,0.687887859981242,0.867444891349133
"KCNS3",198.610261493886,-0.027059948439152,0.117621782778308,0.748180250758584,0.896337858804207
"KCNT1",20.610718040784,0.0544118409395717,0.17414519222518,0.223226959370211,NA
"KCNV2",12.8161182544593,0.0153343498742198,0.163926071983254,0.704128725954086,NA
"KCP",66.067021447593,-0.00134907181492911,0.15103549353824,0.981980722524456,0.993657698554963
"KCTD1",501.882076388197,-0.0064996630460129,0.0879144468120595,0.929905859371137,0.973035589700984
"KCTD10",2612.48479085652,-0.0855151892533266,0.0506541212663589,0.0761024477658429,0.256065147178424
"KCTD11",91.4614895702728,-0.00321720472198071,0.140588100578867,0.968706040768372,0.988411954172214
"KCTD12",913.62108914303,0.268092933905086,0.0817627096569326,0.000278694809786175,0.00300845328201613
"KCTD13",472.382749669909,0.22354515178533,0.113614887998705,0.0150220269232397,0.0813046975286445
"KCTD16",11.7800744180669,-0.0774754960153405,0.190631204315153,0.0360701686304517,NA
"KCTD18",369.63955390149,-0.064727792766865,0.103250829171468,0.428769209501355,0.70017971273275
"KCTD19",119.551015440622,0.0189927597092257,0.140571909420904,0.811605122699169,0.930210398893383
"KCTD2",1159.59765860865,-0.0170686874307409,0.0703148548822056,0.792462308433223,0.920003610091923
"KCTD20",1470.58843137414,0.0334370446771469,0.063325502684928,0.568064158672608,0.796216318543204
"KCTD21",97.4243117162159,0.0656595481723816,0.14604772740318,0.434674148208064,0.704255711279411
"KCTD21-AS1",164.512042358555,-0.0366614197290431,0.126395309645591,0.660770302392314,0.852885307492043
"KCTD3",4780.55408906343,-0.00191850281551974,0.0462469293821406,0.965009198225501,0.987630178766613
"KCTD5",1516.06989637535,0.0407031353133173,0.0616159909109698,0.476487659859993,0.73494127895532
"KCTD6",656.814381561698,0.13273371939581,0.0898028913438746,0.0828538741648157,0.269693987018827
"KCTD7",1237.11624474136,-0.0869151302606939,0.0713828184700929,0.176497054657066,0.432676571362083
"KCTD8",75.7042690556851,-0.0392011442671676,0.148418169136355,0.598868687294514,0.81477608650218
"KDELC1",727.837690402206,0.140183642539657,0.0883494551827502,0.0651748391824201,0.232422442375403
"KDELC2",2156.3607496743,-0.0392641891742554,0.0562270752130843,0.457608501430291,0.719890602395953
"KDELR1",3943.47176405951,0.0535711461198378,0.0493528132534405,0.256374407357564,0.537155937234111
"KDELR2",4187.70418538498,0.0966906082028565,0.0503241421087292,0.0438488009363479,0.177612078643969
"KDELR3",117.677898355736,0.0907226249715073,0.15754695202198,0.297699054359572,0.585089593988267
"KDM1B",319.593446986931,-0.0132151794662047,0.109575074329432,0.872809482842827,0.951706517995657
"KDM3B",6371.15954682687,-0.113602348137324,0.04127891723603,0.00444051223295434,0.0308067037659329
"KDM4A",5325.86389131024,-0.385309574191652,0.0449686527215243,1.7135023618181e-18,1.3998795052914e-16
"KDM4A-AS1",71.3641277507406,0.257540764131209,0.308313392690193,0.0366934733716277,0.156465961581508
"KDM5A",5289.7233552536,-0.0878515264442859,0.0433673857878393,0.035844635243086,0.154126214697544
"KDM5C",71.2905289099246,0.0325597108927065,0.171228319310744,0.137766571421422,0.37313737065254
"KDM6B",1961.21944629765,-0.247444704244177,0.0674794386584185,7.57233672918428e-05,0.000986232841636754
"KDM7A",994.122598760441,-0.0298891520201048,0.0709796870700588,0.641790034293905,0.842183466759001
"KDM8",342.82821483222,0.0223345066224421,0.104602710780984,0.786246765974219,0.916293033842227
"KDR",1377.98280401093,-0.769805090753699,0.080531668592286,7.32117516999565e-23,7.66519932361486e-21
"KEAP1",3316.68189189876,-0.0649071499358585,0.0491192650947563,0.166616851200976,0.418540909236274
"KHDC1",25.6294695892622,0.0505389670058458,0.16779673601149,0.362955788693818,0.647989470620285
"KHDRBS2",47.8051131918087,-0.0379802275158457,0.153095125270705,0.588201133130873,0.809696326229683
"KHDRBS3",241.30860866365,-0.0153527120603234,0.111727897497004,0.852953825126787,0.944435967215183
"KHK",65.9097119436175,0.0472545034571373,0.156647768357682,0.508673382770596,0.757033286515345
"KHNYN",1142.31997018413,-0.143038386115704,0.0739526889064471,0.0315729757084246,0.140695442165145
"KIAA0020",3378.58820062855,0.225143080280674,0.0504685017030324,3.22376531196723e-06,6.13381048082433e-05
"KIAA0040",396.082460560096,0.165743201824259,0.119644172430612,0.0727644208449315,0.250476133178673
"KIAA0101",552.495517748858,0.239144689242088,0.112942933742315,0.00985877892882558,0.0580016759238707
"KIAA0141",1195.68852245429,-0.0157271202457566,0.0668555167634698,0.798725662370264,0.923129658806858
"KIAA0226",402.324134270835,0.0495440804081184,0.108832630375175,0.55599218488554,0.788665481672714
"KIAA0232",2348.47057202858,-0.0510076119640605,0.0652724072063286,0.397735830276081,0.677168170776328
"KIAA0247",124.077048772026,0.55710094566742,0.281218441954754,0.00222940298600875,0.0177693139697845
"KIAA0355",868.727759973502,-0.158240693804836,0.0880991595485925,0.036253509070241,0.155326913712149
"KIAA0391",5.72711893103355,-0.0304145714279237,0.169227066738106,0.312612098339073,NA
"KIAA0513",507.635585682288,-0.253057753338768,0.125244200706531,0.0101936531605046,0.0596464219657526
"KIAA0556",650.125745021094,-0.163503055320285,0.0907010074610564,0.0349562026051,0.15151434441053
"KIAA0753",552.488468520548,-0.0259218715054623,0.0945628599024383,0.740818279948497,0.894092932792314
"KIAA0754",1285.27019135667,-0.347678187463396,0.0737474479449266,4.06504980711651e-07,9.57150592138526e-06
"KIAA0825",22.5398499053372,-0.0535540128313109,0.169929468625527,0.323723427083826,0.614598782482536
"KIAA0895",16.4785598170248,-0.0176602846859506,0.16244564045038,0.69962201171967,NA
"KIAA0895L",1267.60762390875,0.13720637936579,0.0765480933913034,0.0445692227228767,0.179113700556391
"KIAA0907",4618.59681079292,0.112977314639177,0.0461847880443372,0.0108188812304737,0.0624910633044606
"KIAA0947",2893.43167368608,-0.188811073019589,0.0577628579287625,0.000480402846018037,0.00485991021712806
"KIAA1009",315.671398403966,-0.0650951182649564,0.118282519807042,0.453554480785908,0.717280690801384
"KIAA1024",84.4841837096815,0.0418638622307458,0.146035811678436,0.591033212588636,0.811109972582827
"KIAA1033",2867.16579390348,-0.16254425962082,0.0499812171519812,0.000638230399404163,0.00625129575583514
"KIAA1107",229.280531487763,-0.103769345903709,0.131856596063125,0.253613345135488,0.533860299422429
"KIAA1143",2532.8711240552,-0.0661926707508248,0.0517616045322175,0.177647014024485,0.434705105341513
"KIAA1147",37.949139412206,-0.110036841829757,0.210135562534264,0.0636826330642847,0.228994169711653
"KIAA1161",503.645452915035,-0.286101754955081,0.112657750641467,0.00229187439187537,0.0181865882575306
"KIAA1211",759.621579334791,-0.0350423959118816,0.0879348203196126,0.637926161116815,0.840094277121296
"KIAA1211L",14.9882522602016,0.0311874255111272,0.165754307305055,0.487044217401009,NA
"KIAA1244",562.468997451037,-0.0893689001862254,0.0938979583406477,0.252725744827955,0.533244132634572
"KIAA1257",21.6732540387847,0.119218948762619,0.222294700638702,0.0378157076123461,NA
"KIAA1279",1018.45007872889,-0.0835199464385352,0.085061457241871,0.247999789145053,0.528177063822046
"KIAA1377",142.796772511385,-0.0667743633721258,0.134011457686185,0.441657931130742,0.710341406310801
"KIAA1407",106.859023476346,0.0150479293594883,0.139803447785593,0.847261586177436,0.941651673979172
"KIAA1429",1453.19131535751,-0.00167521986741409,0.075042966720874,0.979379799816897,0.99260562310418
"KIAA1430",1239.19101691487,-0.0100085832913134,0.0773796577398506,0.883982809201372,0.956181838884765
"KIAA1432",1102.53732685193,0.154309642266631,0.0704109092510398,0.0157255135187712,0.0844541522840782
"KIAA1456",449.140178546131,-0.10508662142522,0.097359631876928,0.188908789034759,0.450925008684601
"KIAA1462",388.812970797966,-0.132895050634261,0.107641428927783,0.120644660334333,0.344370570949033
"KIAA1467",1839.32239003234,-0.059971107050047,0.0568525619126208,0.262420148788682,0.544380537858385
"KIAA1468",1052.479213719,-0.17124983641192,0.0728766124626678,0.00918200180476888,0.0547972924530313
"KIAA1522",2268.85242899567,0.0984978439386498,0.0554916523000975,0.0593297125650127,0.218514897643817
"KIAA1524",1398.9069923265,-0.142334002720107,0.0642276867728872,0.0163031820584579,0.0863100222476238
"KIAA1549",1434.21211669662,-0.088679688898805,0.0641004283740621,0.132667378335232,0.363949378775666
