Geneid	_filesTien_Cont1_S25sorted	_filesTien_Cont2_S26sorted	_filesTien_Cont3_S27sorted	_filesTien_Zn1_S28sorted	_filesTien_Zn2_S29sorted	_filesTien_Zn3_S30sorted
ENSG000002256703	0	2	1	1	5	4
ENSG000002130885	0	11	12	22	10	2
ENSG000002158465	0	0	0	0	0	0
ENSG000002486421	0	0	0	0	0	0
ENSG000001796396	0	0	0	0	0	0
ENSG000001962664	0	0	0	0	0	0
ENSG000002285601	0	0	0	0	0	0
ENSG000002484422	0	0	0	0	0	0
ENSG000002516861	0	0	0	0	0	0
ENSG000002491971	0	0	0	1	0	0
ENSG000002497301	0	0	0	0	0	0
ENSG000001961847	0	0	0	0	0	0
ENSG000002249431	0	0	0	0	0	0
ENSG000001841557	0	0	0	0	0	0
ENSG000002311001	0	0	0	0	0	0
ENSG000002718901	0	0	0	0	0	0
ENSG000001327033	0	0	0	0	0	0
ENSG000001587312	0	0	0	1	0	0
ENSG000002236031	0	0	0	0	0	0
ENSG000001326938	0	0	0	2	0	0
ENSG000002352261	0	0	0	0	0	0
ENSG000001587164	31	592	858	713	573	369
ENSG000001810369	0	2	2	7	1	4
ENSG000001587146	0	6	2	13	7	6
ENSG000001880045	0	8	8	18	26	14
ENSG000002121611	0	0	0	0	0	0
ENSG000002432841	0	3	7	0	5	3
ENSG000002560291	0	0	0	0	0	0
ENSG000002726681	0	4	6	10	0	2
ENSG000002130855	1	30	50	91	48	31
ENSG000002664581	0	2	0	0	0	0
ENSG000002696201	0	1	0	0	0	1
ENSG0000015871010	843	11638	16440	19414	17849	11537
ENSG0000008555212	83	951	1280	1243	1105	722
ENSG000001627235	0	0	0	0	2	1
ENSG000002242591	0	0	0	0	0	1
ENSG000002374092	0	0	0	0	0	0
ENSG000002607661	4	89	127	125	91	49
ENSG000001433155	67	837	1107	951	797	579
ENSG000001778076	0	12	20	16	8	8
ENSG000002252791	0	2	1	1	0	0
ENSG000001627284	2	20	21	15	13	12
ENSG000001627299	504	7106	10589	6683	6002	3792
ENSG0000001862510	242	4346	6173	5142	4659	3248
ENSG0000013268112	5	109	129	182	137	124
ENSG000001433188	4	107	157	180	154	145
ENSG000002277411	6	57	56	60	62	36
ENSG000001627348	540	7138	10031	12019	10317	7187
ENSG000002653811	0	0	0	0	0	0
ENSG0000013271614	168	2328	3027	2896	2552	1902
ENSG000002584652	0	2	3	0	3	3
ENSG000002286061	1	22	23	6	19	14
ENSG000002242612	2	58	57	43	60	35
ENSG0000016273514	193	2602	3718	2947	2678	1775
ENSG0000012221810	1289	16127	23862	19344	17548	11862
ENSG000002350822	2	49	97	91	54	41
ENSG000002020781	0	1	2	5	3	4
ENSG0000016273611	357	4616	6779	5314	4925	3340
ENSG000001717865	1	50	67	95	68	61
ENSG000002016081	0	0	0	0	0	1
ENSG000001627385	433	5914	8091	7494	6972	4404
ENSG000001627399	0	0	0	3	0	0
ENSG000002230091	0	0	0	0	0	0
ENSG000002344251	0	0	0	0	0	0
ENSG0000006629410	0	0	2	0	0	0
ENSG000002642861	0	0	0	0	0	0
ENSG0000011709010	0	1	0	1	0	2
ENSG000002351011	0	0	0	0	0	0
ENSG000002288634	0	1	2	1	0	0
ENSG000001170915	0	1	0	0	0	0
ENSG000002272392	0	0	1	0	0	0
ENSG0000002675112	2	0	0	0	2	0
ENSG0000012222413	0	2	0	0	2	0
ENSG000001222238	0	2	2	5	0	0
ENSG000002260032	0	0	2	0	1	0
ENSG000001799144	0	0	0	0	0	0
ENSG000002130803	28	382	606	645	482	414
ENSG000002321881	0	0	1	1	0	0
ENSG000001983584	0	0	1	2	4	0
ENSG000002336912	0	0	0	0	0	0
ENSG000001587646	1	17	28	43	22	22
ENSG0000015876913	397	5673	8119	6588	5905	4017
ENSG000002701491	0	2	2	4	3	3
ENSG000002328792	0	0	0	1	0	0
ENSG000002158456	0	15	9	15	10	4
ENSG0000015877310	277	3360	4598	3527	3106	2072
ENSG000001865179	0	43	35	56	40	39
ENSG000002681541	0	0	0	0	0	0
ENSG000001432177	0	8	13	171	149	98
ENSG000002289171	0	0	5	0	0	3
ENSG000001627559	12	292	320	245	319	200
ENSG000001432564	304	4078	5751	5717	5427	3995
ENSG000001587939	71	980	1318	1040	940	599
ENSG0000015879612	113	1338	1935	1836	1615	1089
ENSG000002389341	2	42	40	22	29	23
ENSG000001432227	160	2123	3089	2918	2539	1862
ENSG000002249851	0	2	3	6	3	1
ENSG0000014325811	143	1660	2333	2210	1849	1335
ENSG0000014322413	74	991	1322	1175	1092	734
ENSG0000015885010	126	1730	2451	2134	1864	1291
ENSG000001588599	91	1093	1546	1503	1414	985
ENSG000001588648	570	7128	10035	9106	7677	5398
ENSG000001588696	0	17	13	28	13	20
ENSG000002683871	0	0	0	0	0	0
ENSG000001588747	0	1	0	0	1	0
ENSG000001588828	22	483	636	601	484	310
ENSG000002635481	0	0	1	0	0	0
ENSG000001432577	1	17	30	25	13	12
ENSG000002484851	4	19	28	16	10	21
ENSG0000015888711	13	156	158	174	147	110
ENSG0000014325210	140	1835	2745	2266	2027	1420
ENSG000001889313	50	550	756	607	531	357
ENSG000002354772	35	422	625	526	503	324
ENSG000002730751	1	17	9	9	12	7
ENSG000002364842	2	3	2	4	5	3
ENSG000002069211	1	9	2	5	1	9
ENSG000002158403	0	18	11	12	20	12
ENSG000001432269	0	0	2	0	1	0
ENSG000002731121	0	0	0	0	0	0
ENSG000001731106	0	0	0	0	0	2
ENSG000002242032	0	0	0	0	0	0
ENSG000002037475	0	0	0	0	0	0
ENSG000002245151	0	0	0	0	0	0
ENSG0000007269414	0	6	2	2	0	0
ENSG000002446823	0	0	0	1	1	0
ENSG000002252171	0	0	0	0	0	0
ENSG000002315862	0	0	0	0	0	0
ENSG000001627475	0	0	0	0	0	0
ENSG000002342111	0	0	0	0	0	0
ENSG000002130757	0	0	0	2	0	0
ENSG000001995951	0	0	0	0	0	0
ENSG0000013218512	0	2	0	2	0	0
ENSG0000016274610	0	12	11	15	8	4
ENSG000002413472	0	0	1	0	0	0
ENSG000000817217	155	2319	3129	2466	2233	1644
ENSG000002268893	0	0	5	1	3	2
ENSG000001182175	191	2689	4162	3092	2700	1813
ENSG000002298081	0	12	22	12	11	17
ENSG000001627456	10	225	291	340	346	206
ENSG000002278181	0	0	0	0	0	0
ENSG000001989298	46	604	841	538	470	293
ENSG000002661441	0	0	0	0	0	0
ENSG000002270941	0	0	0	3	6	0
ENSG000002522621	0	0	3	1	2	0
ENSG000002077291	0	2	2	2	0	2
ENSG000002547061	0	0	0	0	0	0
ENSG000002398873	99	963	1545	994	909	607
ENSG000001717227	4	20	53	15	24	9
ENSG000001985744	0	0	0	0	0	0
ENSG000002272432	0	0	0	0	0	0
ENSG0000015233211	294	4383	6208	5129	4486	3042
ENSG000002279411	0	2	0	0	1	0
ENSG000002597881	0	1	2	0	2	3
ENSG000001171439	170	2064	2770	2676	2391	1564
ENSG000002725741	3	12	22	26	22	15
ENSG0000016273312	16	239	362	460	425	321
ENSG000002431732	0	0	2	0	0	0
ENSG000001321969	48	637	861	567	531	385
ENSG000001858609	0	0	0	0	0	0
ENSG000002307391	0	0	0	0	0	0
ENSG000002276671	0	0	0	0	0	0
ENSG000001171529	7	95	160	94	91	44
ENSG000001432488	60	858	1152	1966	1716	1151
ENSG000002328921	0	6	2	6	6	2
ENSG000002257552	0	1	0	2	1	2
ENSG000002329953	1	72	132	86	71	68
ENSG000002377561	0	5	3	5	4	0
ENSG000001432288	205	2380	3401	2843	2477	1780
ENSG000002527401	0	0	0	0	0	0
ENSG000002251221	0	0	0	0	0	0
ENSG000002003271	0	0	0	0	0	0
ENSG000002125271	0	0	0	0	0	0
ENSG000002282891	0	5	16	9	8	2
ENSG000002125381	0	0	0	0	0	0
ENSG000002257192	0	0	0	0	0	0
ENSG000001998491	0	0	0	0	0	0
ENSG000002130703	0	16	22	22	18	8
ENSG0000018563014	1558	19602	28078	15755	14105	9044
ENSG000002070821	0	0	0	0	2	2
ENSG000002698871	6	35	42	31	40	18
ENSG000002336931	0	5	6	2	2	4
ENSG000002719171	0	5	9	15	8	0
ENSG000002019871	0	0	0	0	0	0
ENSG000002254872	0	0	0	0	0	0
ENSG000002012701	0	0	0	0	0	0
ENSG000002120861	0	0	0	0	0	0
ENSG000002523591	0	0	0	0	0	0
ENSG0000016276110	0	2	4	2	3	2
ENSG000002247021	0	0	0	0	0	0
ENSG000002380221	0	0	0	0	0	0
ENSG000001431718	0	10	28	6	3	2
ENSG000002374631	0	8	35	11	6	2
ENSG000002307481	0	3	2	0	0	1
ENSG000001627633	0	4	3	1	2	0
ENSG000002377832	0	0	0	0	0	2
ENSG000002362061	0	0	0	2	0	0
ENSG000001431988	168	2613	3437	3009	2663	1788
ENSG000001431498	273	3798	5738	4618	4174	2808
ENSG000002069901	0	0	0	0	0	0
ENSG000002301751	0	1	0	0	2	2
ENSG000002252722	0	0	0	1	1	0
ENSG000002158384	0	18	18	16	22	6
ENSG000002733651	4	0	17	4	1	1
ENSG0000014318312	185	2673	3854	2918	2578	1867
ENSG000002243581	6	43	64	41	39	16
ENSG000002306592	0	0	0	0	0	0
ENSG000001431798	369	5382	7638	6605	5756	4338
ENSG000002363642	5	30	65	63	50	47
ENSG000002715271	0	0	1	0	0	1
ENSG000002262921	0	0	0	0	0	0
ENSG000002073411	0	0	0	0	0	0
ENSG000001888595	29	263	382	300	222	159
ENSG000002678841	0	0	0	0	0	0
ENSG000002033072	0	2	3	2	0	0
ENSG000002308981	0	2	2	1	6	0
ENSG000002159521	0	0	0	0	0	0
ENSG000002158352	13	114	183	150	100	71
ENSG000002295881	0	2	2	4	6	1
ENSG000002253251	0	0	3	0	0	0
ENSG000002302311	0	0	0	0	0	0
ENSG000002341421	0	0	0	0	0	0
ENSG000002380872	0	0	0	0	0	0
ENSG000002158344	0	0	0	0	0	0
ENSG000002349841	0	0	0	0	0	0
ENSG000002323412	0	6	3	4	18	6
ENSG000002321481	0	0	0	0	0	1
ENSG000002322231	0	0	0	0	0	0
ENSG000001431577	417	6071	8614	7292	6622	4456
ENSG000001523825	118	1463	1910	1653	1512	979
ENSG000002251712	0	3	18	9	9	3
ENSG000002370961	0	0	1	1	0	0
ENSG000001431958	11	62	92	121	107	70
ENSG000001431948	0	0	2	13	29	6
ENSG000002000361	0	0	0	0	0	0
ENSG000002383251	0	0	0	0	0	0
ENSG000002279071	0	0	6	0	0	1
ENSG000001431677	15	120	168	171	135	124
ENSG000001988425	13	177	210	189	157	118
ENSG000002130683	2	10	14	12	9	4
ENSG000002316051	0	1	6	2	0	0
ENSG000002722051	4	65	58	33	47	20
ENSG0000014319017	584	7764	10844	8012	7374	5202
ENSG000002720331	0	15	44	25	19	32
ENSG000001988216	0	0	5	6	5	8
ENSG000002334111	0	0	0	2	0	1
ENSG000002731601	0	2	0	0	0	0
ENSG000002277761	0	0	0	1	0	0
ENSG000001431627	65	952	1248	1158	1013	731
ENSG000002310292	0	0	0	0	0	0
ENSG000002416662	0	3	4	2	0	1
ENSG000001987716	45	372	504	499	399	214
ENSG000001979657	455	5860	8275	7201	6721	4383
ENSG0000014319913	0	8	7	17	6	11
ENSG000002507621	2	8	9	4	5	7
ENSG000002321941	0	10	0	0	6	2
ENSG000001431586	43	574	941	756	692	441
ENSG0000014316411	100	1332	1861	1378	1185	891
ENSG000002215451	0	0	0	0	0	0
ENSG000002248371	34	691	860	778	786	531
ENSG0000014314710	72	854	1275	1003	885	607
ENSG000001431558	149	2388	3348	2710	2239	1603
ENSG000002370491	0	0	0	0	0	1
ENSG000002371311	0	0	0	0	0	0
ENSG000002130645	126	1525	2101	2042	1691	1246
ENSG000002142624	0	0	0	0	0	0
ENSG000002068801	0	0	0	1	0	0
ENSG000001431788	0	24	32	57	46	27
ENSG000002277221	0	0	0	2	1	1
ENSG000002079741	0	0	0	2	0	0
ENSG000002286971	0	0	6	4	3	2
ENSG000002158333	1	4	0	2	2	2
ENSG000002376581	0	1	0	5	0	1
ENSG000001431853	0	0	2	3	3	0
ENSG000002277771	0	1	4	4	8	4
ENSG000001431844	0	9	18	22	24	21
ENSG000002297572	2	2	6	4	6	6
ENSG000001431964	0	0	0	0	0	0
ENSG000002215781	0	0	0	0	0	0
ENSG000002357361	0	0	0	0	0	0
ENSG000002258261	0	1	0	0	0	0
ENSG000002296121	0	0	0	0	0	1
ENSG000002036013	0	0	0	0	0	0
ENSG000002130633	0	0	0	0	0	0
ENSG000002529871	0	0	0	0	0	0
ENSG000002377071	0	0	0	0	0	0
ENSG000001431538	81	1253	1845	1778	1670	1168
ENSG000001431569	45	598	831	630	573	485
ENSG000002355751	0	0	2	0	1	0
ENSG000001174759	60	748	1097	941	861	552
ENSG000001174778	22	447	613	693	543	338
ENSG000002344371	0	0	0	1	2	0
ENSG000001174798	125	1539	2205	1944	1669	1154
ENSG000002346042	0	4	10	10	1	7
ENSG000002130623	2	48	46	56	22	10
ENSG000001987346	0	2	5	46	23	6
ENSG0000017417512	0	0	0	0	0	0
ENSG0000000046012	67	1018	1372	1069	1101	673
ENSG000001884044	1	2	1	5	0	4
ENSG0000000790811	0	0	1	0	0	0
ENSG000002307041	0	0	0	0	0	0
ENSG000001718067	8	220	277	202	236	161
ENSG000000004579	29	576	706	623	557	351
ENSG000002394942	0	12	22	5	11	7
ENSG000000759458	34	418	580	535	459	366
ENSG000002430512	0	0	0	0	0	0
ENSG000002353782	0	0	0	0	0	0
ENSG000002032602	0	0	0	2	2	0
ENSG000002329591	0	0	0	0	0	0
ENSG000002248962	0	0	0	1	0	0
ENSG000002037403	1	66	68	68	70	28
ENSG000002633901	0	0	0	0	0	0
ENSG000002339851	0	4	4	3	1	2
ENSG000002380511	0	0	0	0	0	0
ENSG000002242861	0	0	2	0	2	0
ENSG000002269671	0	0	0	0	0	0
ENSG000002633841	0	0	0	0	0	0
ENSG000002314071	0	30	47	52	41	12
ENSG000001203708	79	884	1166	1075	977	700
ENSG000002255451	1	0	0	0	0	0
ENSG000002353031	0	0	1	0	0	0
ENSG000001161327	1	19	21	21	13	11
ENSG000002718111	0	2	0	0	0	0
ENSG0000011750110	0	8	1	4	5	6
ENSG000002159241	0	0	0	0	0	0
ENSG000002265522	0	0	0	2	0	1
ENSG000000079338	0	1	6	5	2	2
ENSG000002213901	0	0	1	2	1	0
ENSG000001175074	2	1	0	2	0	0
ENSG000000949639	2	2	1	7	3	8
ENSG000002252431	0	0	0	0	0	0
ENSG000002314242	0	8	1	4	2	2
ENSG0000001093211	2	15	39	23	10	16
ENSG000002066921	0	0	2	0	0	0
ENSG000002305471	0	9	15	11	6	4
ENSG000000762585	9	108	151	135	90	69
ENSG000002257042	0	1	0	0	0	0
ENSG000002680621	0	0	0	0	0	0
ENSG000002394282	0	0	0	1	0	0
ENSG000002020821	0	0	0	0	0	0
ENSG000002343332	0	0	0	0	0	0
ENSG000002388591	0	0	0	0	0	0
ENSG0000011752311	2508	33318	50369	42395	36503	24944
ENSG000002393732	1	7	2	16	0	10
ENSG000002011261	0	0	4	3	2	9
ENSG0000003497110	0	0	0	0	0	0
ENSG000002333283	16	247	335	338	234	148
ENSG000002303641	1	5	14	13	27	5
ENSG0000011753310	55	763	962	815	634	504
ENSG000002322611	0	0	0	1	0	0
ENSG000002714591	0	0	0	0	0	0
ENSG000002367414	0	0	0	0	2	0
ENSG000002530601	0	0	0	0	0	0
ENSG0000001016515	293	3886	5395	5089	4580	3159
ENSG000002130604	0	0	3	2	1	5
ENSG000002521341	0	1	2	2	0	1
ENSG000002246004	0	0	0	1	0	0
ENSG000001979599	10	141	203	204	179	95
ENSG000002335401	0	0	0	0	0	1
ENSG000002079491	0	2	0	0	0	0
ENSG000002306301	0	1	0	2	0	0
ENSG000002080241	0	0	0	0	0	0
ENSG000002523541	0	0	0	0	0	0
ENSG000002066841	0	0	0	0	0	0
ENSG000001358455	95	1116	1604	1252	1251	956
ENSG000001809996	0	0	0	1	2	2
ENSG000000949759	306	4974	7139	5112	4593	3360
ENSG000002519431	0	0	0	0	0	0
ENSG000001175606	0	0	0	0	0	0
ENSG000002297851	0	2	2	4	2	2
ENSG000002242282	0	1	0	0	0	0
ENSG000002271771	0	0	0	0	0	0
ENSG000002240001	0	0	0	0	0	0
ENSG000001203377	0	0	0	0	0	0
ENSG000002308492	4	8	22	15	18	3
ENSG000002263751	0	3	4	1	0	1
ENSG000001175866	7	59	103	52	59	51
ENSG000002518171	0	0	0	0	0	0
ENSG000002327511	0	0	0	0	0	0
ENSG000002316152	0	0	1	6	0	2
ENSG000002037393	10	79	80	103	62	62
ENSG000001175928	836	10697	15011	14467	13320	8883
ENSG0000016275310	0	0	1	2	0	0
ENSG000002382721	0	0	0	1	0	0
ENSG000001838316	0	8	10	7	11	12
ENSG000002321131	0	0	0	0	0	0
ENSG000002384301	0	0	0	0	0	0
ENSG000000763216	110	1342	1955	1418	1297	915
ENSG000002255912	0	1	2	4	2	0
ENSG000002006741	0	8	2	5	0	1
ENSG0000012033411	89	1406	1869	1519	1351	932
ENSG000002523571	0	1	0	2	1	3
ENSG000001175938	223	3217	4275	3342	3074	2072
ENSG000002700841	2	23	25	18	20	11
ENSG000002347413	810	11373	15689	16068	14740	10875
ENSG000002083171	5	33	51	55	59	35
ENSG0000018527810	124	1696	2514	1897	1654	1077
ENSG000001176019	0	6	6	9	5	6
ENSG000002522311	0	0	0	2	0	0
ENSG000001358707	95	1621	2363	1909	1770	1065
ENSG000002007551	0	1	0	0	2	0
ENSG000002365351	0	4	4	5	7	4
ENSG000002249771	0	3	11	7	5	2
ENSG000002257134	0	0	0	0	0	0
ENSG000002273731	0	5	9	7	5	6
ENSG0000015206117	165	2402	3243	2579	2431	1645
ENSG000002388721	0	0	0	0	0	0
ENSG000002661251	0	0	0	0	0	0
ENSG000002373172	0	2	2	0	0	0
ENSG000002037372	0	0	6	0	0	0
ENSG000002238281	0	1	2	2	1	2
ENSG000002313781	0	2	0	0	1	1
ENSG000002372491	1	3	6	3	0	1
ENSG000002235251	0	3	10	9	7	10
ENSG000002358691	0	3	8	12	7	0
ENSG000002295311	0	5	10	16	5	7
ENSG000002525521	0	1	1	2	0	0
ENSG0000011616113	596	7987	11352	9955	8804	6706
ENSG000001203334	127	1913	2855	2103	1900	1338
ENSG000002066591	0	4	0	2	6	2
ENSG000001811017	0	0	4	3	2	1
ENSG0000012033211	4	30	61	21	24	14
ENSG000002357505	36	556	785	677	737	481
ENSG000002306871	0	0	0	0	0	0
ENSG000002339462	0	0	0	0	0	0
ENSG000002609901	0	0	0	0	0	0
ENSG0000011614712	0	3	8	0	2	4
ENSG000002356281	0	0	0	0	0	0
ENSG000002247181	0	0	0	0	0	0
ENSG000002277401	0	3	1	1	2	5
ENSG000002307771	1	1	2	0	2	2
ENSG0000014320715	207	2848	3994	3165	2807	1991
ENSG000002529061	0	3	3	2	0	2
ENSG000002286862	0	25	23	35	32	14
ENSG000002360211	3	8	16	19	14	4
ENSG000002324631	0	2	0	0	1	0
ENSG000002530251	0	0	0	0	0	0
ENSG000002278152	0	12	11	13	11	11
ENSG000002310201	0	0	2	0	4	0
ENSG000002259041	0	0	0	0	0	0
ENSG000001161836	21	229	443	324	253	171
ENSG000002375142	0	0	0	0	0	2
ENSG0000015209211	0	39	69	35	22	22
ENSG000002026092	0	0	0	0	0	0
ENSG000001987976	0	4	2	0	0	1
ENSG000002227491	0	0	0	0	0	0
ENSG000002249681	0	0	2	4	2	1
ENSG000002275791	0	0	0	0	0	0
ENSG000002663931	0	0	0	0	0	0
ENSG000002367201	0	2	0	0	0	0
ENSG0000012034114	0	0	0	2	0	0
ENSG000002541544	0	2	0	0	0	0
ENSG000002421935	0	4	4	0	2	0
ENSG000002246871	0	65	66	64	52	28
ENSG0000007539112	241	3440	4867	3026	2673	1822
ENSG000002705751	0	2	1	2	0	1
ENSG000002130583	0	18	13	20	27	15
ENSG000002609381	2	30	41	30	26	21
ENSG000001885856	0	0	0	0	0	0
ENSG000002400215	1	0	0	0	0	0
ENSG000002130574	1	14	26	17	15	16
ENSG000001849098	0	0	0	0	0	0
ENSG000002013471	0	0	0	0	0	0
ENSG000002733841	0	2	4	1	4	1
ENSG000002664171	0	0	0	0	0	0
ENSG000002730621	0	15	62	28	42	18
ENSG0000011619113	361	4659	6401	4575	4047	2713
ENSG000002281961	0	34	34	25	21	18
ENSG000002017911	0	1	0	0	0	0
ENSG000001161948	2	7	24	15	11	6
ENSG000001161997	431	5352	7318	6392	5561	3869
ENSG000002327502	0	6	7	5	0	0
ENSG000001862839	136	1884	2576	2221	2183	1444
ENSG0000014332215	297	3708	5013	4012	3464	2430
ENSG000002340411	0	0	0	0	0	5
ENSG000002319052	0	8	2	5	6	11
ENSG000002123381	0	1	1	4	0	0
ENSG000002016191	0	1	0	1	0	4
ENSG000002315641	1	1	4	2	0	4
ENSG000002257111	0	0	2	5	0	1
ENSG000002237941	0	0	0	0	0	0
ENSG000002281911	0	0	0	0	0	0
ENSG000000572528	63	520	762	645	523	418
ENSG000002636331	0	0	0	0	0	0
ENSG0000016277916	6	22	20	28	14	6
ENSG000002246202	0	0	0	0	0	0
ENSG000002365393	0	2	6	12	12	11
ENSG000002690641	0	0	0	4	0	0
ENSG000002612501	0	1	1	6	1	1
ENSG000001162188	1	3	2	8	8	0
ENSG000002518751	0	0	0	0	0	0
ENSG000002271412	3	29	41	33	44	23
ENSG000002610601	0	2	8	1	4	5
ENSG0000016278211	20	447	630	465	377	303
ENSG000002215471	0	0	0	0	0	0
ENSG000002430621	0	0	0	0	0	1
ENSG000001433406	8	68	75	148	131	74
ENSG000002294071	0	14	15	28	25	14
ENSG000002319661	0	4	8	5	6	3
ENSG000001699058	321	3877	5699	4946	4531	3204
ENSG000002586641	0	0	0	0	0	0
ENSG000002729061	0	14	16	15	10	12
ENSG0000014333714	178	2151	3025	2463	2213	1570
ENSG000002649161	0	0	0	0	1	2
ENSG000002618312	0	0	0	1	0	0
ENSG000002603601	1	7	7	2	3	2
ENSG0000013583711	404	4772	7409	5060	4811	3108
ENSG000002351452	0	4	3	1	3	0
ENSG000002234501	0	0	0	2	1	0
ENSG000002618171	0	2	0	0	0	2
ENSG0000011626012	230	2625	4021	3070	2927	1716
ENSG000001214544	40	302	485	451	351	296
ENSG000002301242	31	368	534	415	420	269
ENSG000001358475	294	3045	4428	3811	3397	2350
ENSG000002350601	0	2	3	0	3	3
ENSG000002654351	0	0	0	0	0	0
ENSG000002069051	0	0	0	0	0	0
ENSG000002666831	0	0	0	0	0	0
ENSG000002367192	0	2	2	0	0	0
ENSG000001433249	451	6255	8983	6544	5985	4050
ENSG000002722921	0	0	0	1	0	2
ENSG000002668251	0	1	0	0	0	0
ENSG000002258571	0	2	2	2	0	0
ENSG000001358356	14	386	534	453	392	296
ENSG000002431551	8	85	109	71	107	97
ENSG000002325861	3	17	15	19	6	9
ENSG000002515201	0	10	14	6	14	16
ENSG000002707111	0	3	2	2	2	3
ENSG000002342372	0	7	3	3	3	6
ENSG000001358239	305	3949	5640	4879	3824	2795
ENSG0000015302910	2	16	22	47	65	33
ENSG000001627838	174	2175	3007	3995	3550	2351
ENSG000002721981	8	55	79	78	74	62
ENSG000002372921	0	0	0	0	1	1
ENSG000002253591	0	3	0	0	0	2
ENSG000001794522	0	0	0	0	0	0
ENSG000001982166	6	113	178	141	156	125
ENSG000002529771	0	0	0	0	0	0
ENSG000002728801	0	0	0	0	0	0
ENSG000002223971	0	0	0	0	0	0
ENSG000001799305	0	9	23	13	11	10
ENSG000002248101	2	4	6	1	2	0
ENSG000002259821	0	0	0	0	0	0
ENSG000002323091	0	0	0	0	0	0
ENSG000002289183	0	2	0	1	0	0
ENSG000002320961	0	0	0	0	0	0
ENSG000002067641	0	0	0	0	0	0
ENSG000002286641	0	0	0	0	0	0
ENSG000002316842	3	8	3	1	6	3
ENSG0000013582112	993	13378	18668	16567	14740	10262
ENSG000002037302	0	0	3	2	7	0
ENSG000002037294	0	0	0	2	0	1
ENSG000002704431	0	0	0	0	0	0
ENSG000002335371	0	0	0	0	0	0
ENSG0000012144613	0	2	0	1	1	0
ENSG000001358287	18	209	322	228	180	177
ENSG000001433336	48	718	1168	1123	1179	734
ENSG000002615041	2	34	67	46	18	21
ENSG000002611851	0	12	11	4	11	0
ENSG000001358248	1	13	7	7	0	2
ENSG000002271811	0	0	0	0	0	0
ENSG000002712691	0	0	0	0	0	0
ENSG000002648091	0	0	0	0	0	0
ENSG000001358389	44	516	726	682	684	445
ENSG0000013582912	1345	17392	25800	21706	19043	13294
ENSG0000015706010	0	0	1	0	1	1
ENSG000002240401	9	42	111	116	76	68
ENSG000001998371	0	0	0	0	0	0
ENSG000002265702	0	3	0	0	0	2
ENSG0000017685511	3	9	24	32	23	16
ENSG000002647681	0	0	0	0	0	0
ENSG000002074721	0	0	0	0	0	0
ENSG000001358625	2023	26560	40458	35665	32623	21048
ENSG000002244683	4	28	53	43	41	32
ENSG0000005808510	69	684	899	1125	929	723
ENSG000001570646	119	1772	2524	2650	2452	1588
ENSG000002335621	0	2	2	2	2	0
ENSG000002328603	6	44	66	38	24	25
ENSG0000011669816	565	8527	12235	9875	9033	6054
ENSG000002650421	0	0	0	1	0	3
ENSG0000011670110	0	15	8	33	31	13
ENSG000002700091	0	1	7	5	2	0
ENSG0000016270411	441	6159	8929	8609	7864	5640
ENSG0000014334411	37	512	654	898	680	502
ENSG000001736276	0	0	2	1	1	0
ENSG000002709941	0	0	1	2	0	0
ENSG000002275541	0	0	1	0	0	0
ENSG000001987566	33	570	758	682	645	459
ENSG000001988607	245	3989	5376	4343	3945	2866
ENSG000001998401	0	0	0	0	0	0
ENSG000002070802	0	0	0	0	0	0
ENSG000002317911	0	0	0	0	0	0
ENSG000002445682	0	0	0	0	0	0
ENSG000002713871	1	18	30	16	13	13
ENSG000001166678	135	2011	2656	2288	2060	1398
ENSG000002304701	0	1	1	2	0	2
ENSG000002320362	0	0	1	2	2	3
ENSG000002527901	0	0	0	0	0	0
ENSG0000011640614	168	2456	3519	2970	2656	1741
ENSG0000013584212	141	1737	2459	2043	1827	1218
ENSG000002522221	0	0	2	2	0	0
ENSG000002609761	0	0	0	0	0	0
ENSG000002013121	0	0	0	0	0	0
ENSG000001214816	205	3218	4342	4199	3659	2520
ENSG000002327922	0	4	1	0	0	0
ENSG000001214867	218	2654	4081	2856	2646	1720
ENSG000001166688	41	576	754	630	576	359
ENSG000002310842	2	17	24	32	39	15
ENSG000002130513	2	1	6	7	9	7
ENSG000002014211	0	0	0	0	0	0
ENSG000002066401	0	1	0	0	0	0
ENSG000002335831	0	0	0	0	4	2
ENSG000002526121	0	0	1	0	0	0
ENSG000002380612	2	8	7	19	7	4
ENSG0000011667911	871	10943	15278	14097	12564	9088
ENSG000002730041	2	17	12	26	15	9
ENSG000002610242	0	7	3	9	3	7
ENSG000002524071	0	0	0	0	0	0
ENSG000002709201	0	0	0	0	0	0
ENSG000002283092	0	0	0	0	0	0
ENSG000002071081	0	0	0	0	0	0
ENSG000002015961	0	0	0	0	0	1
ENSG000002617291	0	1	2	1	2	0
ENSG000001433417	118	1148	1869	1159	1122	750
ENSG000002246911	0	6	0	4	3	2
ENSG000001166907	0	16	23	20	8	8
ENSG000000474109	1549	20079	28813	24158	21479	14408
ENSG000002020251	0	0	0	0	0	0
ENSG0000015718110	141	1875	2720	2463	2151	1577
ENSG000002686621	0	2	1	0	0	0
ENSG000002621801	9	43	55	67	42	33
ENSG0000011670312	0	15	9	13	6	7
ENSG000002297391	0	3	10	9	6	3
ENSG000002731981	0	0	0	0	0	0
ENSG000002282381	0	0	0	0	0	0
ENSG000002331962	0	0	1	3	0	0
ENSG000000737567	0	14	23	35	35	22
ENSG000002731291	0	1	8	7	0	3
